latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
35.94749,-121.37806,343.23,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,305.54,11.29,D
35.95417,-121.36625,341.32,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,296.25,27.87,D
35.95326,-121.37059,351.18,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,305.69,27.87,D
35.95142,-121.3794,342.54,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,311.69,54.02,D
35.94897,-121.39111,353.1,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,303.36,7.5,D
35.93948,-121.45654,338.08,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,292.61,17.04,D
35.95171,-121.41827,340.1,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,300.53,32.95,D
35.94637,-121.44382,342.62,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,294.05,18.58,D
35.95654,-121.41534,341.18,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,300.95,34.16,D
35.95474,-121.42392,336.43,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,306.15,32.95,D
35.9515,-121.43949,348.62,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,302.29,18.58,D
35.95042,-121.44466,352.56,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,308.05,18.58,D
35.96054,-121.41635,340.65,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,295.73,15.46,D
35.95875,-121.42492,351.9,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,312.05,97.72,D
35.95559,-121.44006,355.72,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,305.54,8.15,D
35.96083,-121.43515,348.11,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,320.8,50.51,D
35.95974,-121.44041,333.45,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,300.66,8.15,D
35.96185,-121.43027,367,0.4,0.44,2026-08-30,2046,N20,low,2.0NRT,328.51,50.51,D
35.96583,-121.43142,343.49,0.4,0.44,2026-08-30,2046,N20,nominal,2.0NRT,302.43,11.16,D
36.28255,-121.76655,336.56,0.41,0.45,2026-08-30,2046,N20,low,2.0NRT,310.87,5.59,D
36.28746,-121.76357,340.39,0.41,0.45,2026-08-30,2046,N20,nominal,2.0NRT,300.85,6.76,D
36.28472,-121.77643,340.35,0.41,0.45,2026-08-30,2046,N20,nominal,2.0NRT,301.08,18.25,D
36.28371,-121.78114,342.9,0.41,0.45,2026-08-30,2046,N20,nominal,2.0NRT,313.87,37.11,D
36.28963,-121.77344,355.86,0.41,0.45,2026-08-30,2046,N20,nominal,2.0NRT,303.31,18.25,D
36.2887,-121.77779,349.98,0.41,0.45,2026-08-30,2046,N20,nominal,2.0NRT,309.06,18.25,D
39.08968,-121.6266,339.02,0.53,0.42,2026-08-30,2046,N20,low,2.0NRT,313.1,14.14,D
41.58317,-117.64847,346.36,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,306.41,17.99,D
41.58245,-117.65293,354.08,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,311.42,27.61,D
41.58572,-117.65383,354.64,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,320.19,27.61,D
41.58499,-117.65834,353.08,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,306.56,27.61,D
42.68327,-111.58796,342.12,0.53,0.42,2026-08-30,2046,N20,nominal,2.0NRT,302.84,8.33,D
42.68708,-111.58873,331.16,0.53,0.42,2026-08-30,2046,N20,nominal,2.0NRT,300.92,8.33,D
43.47388,-116.60242,335.07,0.39,0.36,2026-08-30,2046,N20,nominal,2.0NRT,307.15,8.85,D
43.80865,-115.61709,348.88,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,309.86,6.53,D
43.81199,-115.61797,347.25,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,306.2,7.7,D
43.81598,-115.61407,353.52,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,310.91,11.18,D
43.81996,-115.6102,338.89,0.4,0.37,2026-08-30,2046,N20,low,2.0NRT,309.92,6.85,D
43.82394,-115.60632,345.42,0.4,0.37,2026-08-30,2046,N20,low,2.0NRT,317.99,9.6,D
43.82856,-115.59767,346.62,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,318.05,24.53,D
43.82792,-115.60248,349.48,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,311.1,18.58,D
43.8319,-115.59859,342.88,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,309.45,24.53,D
43.85201,-115.55199,336.01,0.4,0.37,2026-08-30,2046,N20,nominal,2.0NRT,301.72,5.46,D
43.41652,-123.52786,339.26,0.53,0.42,2026-08-30,2049,N20,nominal,2.0NRT,301.07,4.92,D
44.811,-118.24082,355.79,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,296.51,9.77,D
44.80952,-118.25037,351.02,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,299.24,14.28,D
44.80803,-118.25996,336.39,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,293.68,5.69,D
44.80729,-118.26474,334.67,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,294.99,5.69,D
44.80654,-118.26953,334.52,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,298.58,7.26,D
44.8083,-118.28007,367,0.38,0.36,2026-08-30,2049,N20,high,2.0NRT,333.87,93.32,D
44.80979,-118.2705,345.49,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,296.63,21.31,D
44.81155,-118.28107,367,0.38,0.36,2026-08-30,2049,N20,high,2.0NRT,338.62,93.32,D
44.82346,-118.20466,335.37,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,300.1,5.82,D
44.81528,-118.25714,336.37,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,290.74,4.02,D
44.81304,-118.2715,344.95,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,298.2,21.31,D
44.81229,-118.27627,345.66,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,301.98,21.31,D
44.81555,-118.27727,346,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,308.13,27.76,D
44.8148,-118.28204,355.88,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,300.42,7.99,D
44.81405,-118.28681,330.33,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,297.42,7.99,D
44.82995,-118.20663,345.83,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,309.25,168.6,D
44.82847,-118.21618,340.14,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,295.46,9.08,D
44.82624,-118.23049,355.58,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,300.74,25.52,D
44.8255,-118.23526,342.53,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,299.13,17.61,D
44.8188,-118.27825,347.95,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,297.11,27.76,D
44.81805,-118.28303,354.05,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,298.92,7.99,D
44.8173,-118.28781,347.58,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,301.05,7.99,D
44.83395,-118.20284,336.54,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,291.68,7.49,D
44.8332,-118.20761,351.39,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,299.94,9.07,D
44.83246,-118.21238,332.66,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,291.95,9.07,D
44.8213,-118.28403,352.41,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,296.85,5.68,D
44.82055,-118.2888,348.16,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,299.38,5.68,D
44.86273,-118.30471,333.49,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,299.28,3.44,D
45.60887,-113.14588,338.35,0.49,0.4,2026-08-30,2049,N20,nominal,2.0NRT,298.38,18.68,D
45.60821,-113.15191,354.18,0.49,0.4,2026-08-30,2049,N20,nominal,2.0NRT,304.79,18.68,D
45.71574,-114.64574,329.45,0.44,0.38,2026-08-30,2049,N20,nominal,2.0NRT,293.3,3.82,D
45.71856,-114.65217,344.5,0.44,0.38,2026-08-30,2049,N20,nominal,2.0NRT,296.45,15.82,D
45.72406,-114.63635,348.18,0.44,0.38,2026-08-30,2049,N20,nominal,2.0NRT,293.12,5.55,D
45.72755,-114.63722,345.34,0.44,0.38,2026-08-30,2049,N20,nominal,2.0NRT,296.86,13.3,D
45.43435,-118.32523,331.13,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,302.56,1.84,D
46.13322,-113.9082,337.89,0.47,0.39,2026-08-30,2049,N20,nominal,2.0NRT,295.68,12.96,D
46.15732,-113.92384,329.93,0.47,0.39,2026-08-30,2049,N20,nominal,2.0NRT,291.42,5.01,D
46.16032,-113.92995,349.2,0.47,0.39,2026-08-30,2049,N20,nominal,2.0NRT,288.15,11.57,D
45.59344,-118.20104,337.78,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,296.22,3.25,D
45.59373,-118.22144,349.83,0.38,0.36,2026-08-30,2049,N20,nominal,2.0NRT,303.48,7.23,D
45.0039,-121.8674,333.01,0.44,0.38,2026-08-30,2049,N20,nominal,2.0NRT,291.58,7.79,D
46.10589,-114.81927,348.17,0.44,0.38,2026-08-30,2049,N20,nominal,2.0NRT,292.28,5.95,D
46.10525,-114.82459,329.96,0.44,0.38,2026-08-30,2049,N20,nominal,2.0NRT,291.34,5.95,D
45.02353,-121.87994,340.74,0.44,0.38,2026-08-30,2049,N20,nominal,2.0NRT,292.97,5.81,D
46.08559,-115.07456,327.96,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,294.18,6.3,D
46.08491,-115.08002,335.69,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,300.44,6.3,D
45.00648,-122.00843,334.05,0.44,0.39,2026-08-30,2049,N20,nominal,2.0NRT,291.47,3.33,D
46.0857,-115.18884,333.88,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,296.64,7.66,D
46.09045,-115.17925,327.72,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,291.73,4.24,D
46.09592,-115.16387,349.11,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,297.5,9.21,D
46.09522,-115.16949,345.9,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,304.95,13.5,D
45.01828,-122.04332,336.05,0.44,0.39,2026-08-30,2049,N20,nominal,2.0NRT,295.74,3.53,D
46.12055,-115.05139,330.29,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,292.51,3.05,D
46.11989,-115.05676,335.34,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,293.27,3.05,D
45.02852,-122.04772,345.75,0.44,0.39,2026-08-30,2049,N20,nominal,2.0NRT,294.46,15.62,D
45.0309,-122.0546,333.21,0.44,0.39,2026-08-30,2049,N20,nominal,2.0NRT,293.76,6.05,D
45.04295,-122.01033,346.47,0.44,0.39,2026-08-30,2049,N20,nominal,2.0NRT,292.34,10.16,D
45.04303,-122.02942,354.32,0.44,0.39,2026-08-30,2049,N20,nominal,2.0NRT,295.83,8.65,D
45.04198,-122.03497,330.75,0.44,0.39,2026-08-30,2049,N20,nominal,2.0NRT,292.76,17.99,D
45.03991,-122.04596,330.12,0.44,0.39,2026-08-30,2049,N20,nominal,2.0NRT,295.28,29.27,D
45.04435,-122.04195,347.59,0.44,0.39,2026-08-30,2049,N20,nominal,2.0NRT,300.22,17.99,D
45.04121,-122.05857,347.34,0.44,0.39,2026-08-30,2049,N20,nominal,2.0NRT,296.04,13.41,D
45.04463,-122.06001,334.08,0.44,0.39,2026-08-30,2049,N20,low,2.0NRT,306.64,47.66,D
46.24927,-115.08742,334.16,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,292.09,5.73,D
46.25269,-115.08863,348.78,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,291.31,5.73,D
46.26199,-115.11063,337.65,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,303.67,8.46,D
46.27901,-115.02911,328.82,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,273.65,7.25,D
46.27838,-115.0343,330.31,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,275.75,7.25,D
46.27774,-115.03954,348.88,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,284.14,6.59,D
46.28375,-115.01947,343.81,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,275.58,4.3,D
46.2831,-115.02485,329.7,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,282.94,4.3,D
46.28246,-115.0301,355.45,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,290.83,7.25,D
46.28183,-115.03533,336.13,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,286.42,7.25,D
46.28119,-115.04057,338.92,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,287,6.59,D
46.275,-115.09162,337.76,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,291.84,6.12,D
46.28852,-115.00962,327.48,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,271.26,70.76,D
46.28787,-115.01499,347.85,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,297.91,70.76,D
46.28721,-115.02042,350.5,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,284.72,51.36,D
46.28527,-115.03637,351.19,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,288,14.27,D
46.28465,-115.04152,328.87,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,280.4,5.62,D
46.27908,-115.08738,327.48,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,290.15,2.51,D
46.29132,-115.01598,367,0.43,0.38,2026-08-30,2049,N20,high,2.0NRT,332.63,70.76,D
46.29198,-115.01052,340.76,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,267.99,70.76,D
46.29,-115.0269,341.95,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,280.97,51.36,D
46.29478,-115.01701,351.79,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,273.27,17.42,D
46.2941,-115.02261,343.26,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,285.58,29.32,D
46.28741,-115.07761,333.87,0.43,0.38,2026-08-30,2049,N20,nominal,2.0NRT,288.33,3.27,D
19.40232,-155.27849,367,0.44,0.46,2026-08-31,0001,N20,high,2.0NRT,336.13,16.87,D
19.40181,-155.28265,367,0.44,0.46,2026-08-31,0001,N20,high,2.0NRT,342.17,16.87,D
19.40282,-155.27435,351.99,0.44,0.46,2026-08-31,0001,N20,low,2.0NRT,327.92,14.99,D
19.4013,-155.28683,367,0.44,0.46,2026-08-31,0001,N20,low,2.0NRT,327.64,10.35,D
19.40705,-155.27487,367,0.44,0.46,2026-08-31,0001,N20,high,2.0NRT,332.71,14.07,D
19.40755,-155.27074,367,0.44,0.46,2026-08-31,0001,N20,low,2.0NRT,325.98,14.07,D
19.41179,-155.27127,353.55,0.44,0.46,2026-08-31,0001,N20,low,2.0NRT,335.18,14.07,D
19.41128,-155.27545,353.64,0.44,0.46,2026-08-31,0001,N20,low,2.0NRT,340.12,14.07,D
20.48546,-74.9674,304.84,0.72,0.75,2026-08-31,0548,N20,nominal,2.0NRT,291.24,2.71,N
20.47842,-74.96726,305.65,0.72,0.75,2026-08-31,0548,N20,nominal,2.0NRT,291.51,4.41,N
20.47194,-74.97443,330.1,0.72,0.75,2026-08-31,0548,N20,nominal,2.0NRT,292.34,5.38,N
20.47259,-74.98282,304.71,0.72,0.75,2026-08-31,0548,N20,nominal,2.0NRT,291.73,5.38,N
20.47141,-74.96763,316.41,0.72,0.75,2026-08-31,0548,N20,nominal,2.0NRT,290.73,4.41,N
20.46479,-74.97295,317.06,0.72,0.75,2026-08-31,0548,N20,nominal,2.0NRT,291.3,4.07,N
48.19072,-64.923,297.19,0.33,0.55,2026-08-31,0540,N20,nominal,2.0NRT,282.85,0.3,N
20.4643,-74.96656,309.86,0.72,0.75,2026-08-31,0548,N20,nominal,2.0NRT,290.63,4.59,N
48.1856,-64.92396,296.6,0.33,0.55,2026-08-31,0540,N20,nominal,2.0NRT,284.01,0.62,N
45.27993,-66.01527,304.55,0.35,0.57,2026-08-31,0540,N20,nominal,2.0NRT,286.43,1.12,N
